,time,close,volume,rsi_rsi,willr_willr,gain10,trend10
750,2017-06-21,118.92,5811900,53.75782646332963,-24.778761061946792,-0.02244143033292234,0
751,2017-06-22,119.43,9258600,71.61143844429044,-15.231788079469613,-0.009208561473369792,0
752,2017-06-25,118.36,6593400,32.3295493876321,-87.24832214765112,-0.016616816218012587,0
753,2017-06-26,118.81,5759300,49.72637957532029,-57.04697986577163,-0.013861221779548516,0
754,2017-06-27,118.9,4220100,53.32608176050765,-17.977528089887247,-0.007678183942580463,0
755,2017-06-28,118.32,7705200,31.513716048256025,-64.347826086957,-0.008380824673147824,0
756,2017-06-29,118.02,7272600,23.921931705103265,-90.43478260869574,-0.011060834590246427,0
757,2017-07-02,116.09,12145000,7.195161332728752,-94.44444444444424,-0.01975850713501648,0
758,2017-07-04,116.52,7223300,24.77387019294728,-74.4094488188979,-0.014046369944153092,0
759,2017-07-05,116.47,4443400,23.981575278475166,-38.77551020408158,-0.017296658791765118,0
760,2017-07-06,115.28,11153600,11.197321616850244,-74.33155080213888,-0.030608812647157757,0
761,2017-07-09,115.47,4970900,21.25132086951609,-62.983425414364596,-0.03315749811605129,0
762,2017-07-10,115.62,6637900,30.56119745612877,-17.171717171717187,-0.023149712740790807,0
763,2017-07-11,116.03,4654400,53.23081891461277,-19.99999999999981,-0.023398703812810395,0
764,2017-07-12,115.82,4148900,42.556608639153374,-35.17241379310373,-0.025904121110176703,0
765,2017-07-13,116.77,5788200,75.66698443456215,-30.37974683544332,-0.01310006761325222,0
766,2017-07-16,117.29,5170800,83.48349828918403,-12.903225806451342,-0.006185392306388704,0
767,2017-07-17,118.11,7158600,90.61474081471061,-13.01775147928989,0.017400292876216694,1
768,2017-07-18,118.08,3205100,88.51737432753684,-22.727272727272844,0.013388259526261548,1
769,2017-07-19,118.24,5571600,90.31139244141558,-39.58333333333402,0.015197046449729523,1
770,2017-07-20,119.26,10135900,96.11526819039626,-7.5144508670517425,0.03452463566967379,1
771,2017-07-23,119.31,3654300,96.27916057031426,-14.062499999999782,0.03325539101065211,1
772,2017-07-24,118.92,6203000,64.46072770642155,-79.51807228915638,0.028541774779449858,1
773,2017-07-25,119.88,8527900,83.993031410465,-16.87500000000055,0.03318107386020852,1
774,2017-07-26,119.79,6385200,77.96716865143719,-22.499999999999847,0.034277326886548165,1
775,2017-07-27,120.69,7393600,89.38757901249127,-7.359307359307426,0.03357026633553151,1
776,2017-07-30,120.75,3944600,89.91055148280267,-6.962025316455668,0.02949953107681802,1
777,2017-07-31,120.65,7365100,80.04869611499002,-48.99999999999949,0.021505376344086002,1
778,2017-08-01,120.4,5945300,56.719048772372375,-92.49999999999967,0.019647696476964738,1
779,2017-08-02,120.59,4275600,67.51277464349907,-66.26506024096365,0.01987483085250341,1
780,2017-08-03,119.65,8644800,23.682731791782857,-76.1111111111107,0.00327016602381347,1
781,2017-08-06,119.51,3010100,20.682948813136885,-81.98757763975117,0.0016763054228481344,1
782,2017-08-07,119.86,7227200,46.225556471508895,-22.608695652174244,0.007904473595694572,1
783,2017-08-08,121.31,9186200,82.08233591804284,-9.302325581395158,0.011928595261928576,1
784,2017-08-09,122.21,9817900,88.94526447755294,-6.628242074928071,0.02020202020202011,1
785,2017-08-10,122.79,8019500,91.93237119725684,-1.932367149758076,0.01739995028585639,1
786,2017-08-13,121.92,6035300,57.17280239454093,-79.13043478260899,0.009689440993788878,1
787,2017-08-14,120.98,6731300,35.44980875617513,-82.22222222222197,0.0027351844177372353,1
788,2017-08-15,121.87,8267300,58.07379609496897,-22.289156626505488,0.012209302325581373,1
789,2017-08-16,122.49,8183800,69.31268633918837,-5.911330049261304,0.01575586698731235,1
790,2017-08-17,122.3,13654200,61.708760360171325,-43.05555555555573,0.02214793146677807,1
791,2017-08-20,122.76,5549700,72.61784414638831,-43.82022471910116,0.027194377039578166,1
792,2017-08-21,122.21,6493900,48.06080477420361,-78.69822485207119,0.01960620724178197,1
793,2017-08-22,122.67,5038400,63.5321784880222,-27.433628318584038,0.011210947160168239,1
794,2017-08-23,122.29,4193400,46.40414625809793,-47.61904761904641,0.0006546109156371216,1
795,2017-08-24,122.74,12398200,63.75935438718364,-16.184971098266058,-0.0004071992833293292,0
796,2017-08-27,124.69,11578300,88.3275636748196,-1.162790697674601,0.02271981627296582,1
797,2017-08-28,124.42,9861500,77.42608765209442,-31.659388646288285,0.02843445197553307,1
798,2017-08-29,124.36,6328400,74.36662016939394,-59.44881889763785,0.02043160745056194,1
799,2017-08-30,125.82,11775500,89.50434973070446,-2.747252747253361,0.027185892725936744,1
800,2017-08-31,126.06,11567400,90.8384097756725,-5.472636815920356,0.030744071954210916,1
801,2017-09-04,127.46,11813100,95.6624902466933,-9.907120743034273,0.03828608667318334,1
802,2017-09-05,126.81,10059300,69.99483251646676,-36.46616541353384,0.03764012764912872,1
803,2017-09-06,128.13,10219700,83.48940474473234,-10.734463276836054,0.044509660063585255,1
804,2017-09-07,127.97,9020000,77.17843168046203,-19.774011299434754,0.04644697031646072,1
805,2017-09-10,126.19,9126600,34.128457269475255,-93.8325991189427,0.028108196187062173,1
806,2017-09-11,126.56,8349000,43.88754456469398,-73.72881355932199,0.014997193038736034,1
807,2017-09-12,125.61,8491000,27.94334080604932,-92.36111111111114,0.009564378717247912,1
808,2017-09-13,126.16,5330700,45.22466259132585,-39.44954128440417,0.01447410743004185,1
809,2017-09-14,125.53,8375100,32.027189553815724,-88.4615384615381,-0.002304879987283348,0
810,2017-09-17,124.36,8859800,17.666003083333166,-84.21052631578944,-0.01348564175789313,0
811,2017-09-18,124.62,5826500,28.37212754725071,-67.82178217821748,-0.022281500078455863,0
812,2017-09-19,123.62,11415400,16.21088860167771,-75.39267015706808,-0.025155744815077652,0
813,2017-09-20,122.68,7757900,10.10418956967751,-92.60700389105014,-0.042534925466323203,0
814,2017-09-21,123.24,6011900,32.744365670315226,-70.81712062256818,-0.03696178791904359,0
815,2017-09-24,124.53,10257200,64.03881389112489,-5.990783410138034,-0.01315476662176085,0
816,2017-09-25,123.14,8673600,36.55049294339015,-77.94871794871763,-0.02702275600505688,0
817,2017-09-26,121.98,6903900,23.775339816188932,-96.40287769784142,-0.028898973011702855,0
818,2017-09-27,122.21,5968200,30.952938651855717,-80.80808080808107,-0.031309448319594146,0
819,2017-09-28,121.58,10208000,22.318234049734034,-96.87499999999991,-0.031466581693619045,0
820,2017-10-01,120.77,11755400,14.511216590969287,-98.27586206896545,-0.028867803152138993,0
821,2017-10-02,120.83,3728700,17.709610370179227,-91.87500000000024,-0.03041245385973368,0
822,2017-10-03,121.17,6475200,37.56470249936002,-26.562500000000245,-0.019818799546998944,0
823,2017-10-04,120.52,6205400,22.202565234188533,-86.2068965517251,-0.017606781871535748,0
824,2017-10-05,121.09,10013300,49.41413624441082,-12.080536912751224,-0.017445634534242083,0
825,2017-10-08,122.08,5264100,73.5326457883103,-1.2875536480687193,-0.01967397414277683,0
826,2017-10-09,122.4,9315500,78.50223647591076,-17.86833855799353,-0.006009420172161772,0
827,2017-10-10,122.79,5649400,83.99576042668889,-12.676056338027633,0.006640432857845546,1
828,2017-10-11,122.89,3037600,85.42796362631545,-14.851485148515339,0.005564192782914645,1
829,2017-10-12,123.82,6820300,93.51884812881865,-2.18579234972712,0.018424082908373052,1
830,2017-10-15,122.97,8202000,53.09928239628795,-68.02721088435379,0.018216444481245375,1
831,2017-10-16,122.13,7041300,32.36410616929186,-82.14285714285748,0.010758917487379005,1
832,2017-10-17,121.67,3666400,24.50403487315015,-95.04132231404941,0.004126433935792706,1
833,2017-10-18,122.39,5567300,51.91958639193036,-15.999999999999659,0.01551609691337541,1
834,2017-10-19,121.61,8481100,32.65174655192942,-81.03448275862073,0.004294326533982984,1
835,2017-10-22,121.8,5069700,40.69355872834956,-47.16981132075461,-0.002293577981651418,0
836,2017-10-23,121.33,5114100,28.199480682368232,-63.72549019607835,-0.008741830065359557,0
837,2017-10-24,121.35,4282400,29.57954948677246,-51.88679245283115,-0.011727339359882794,0
838,2017-10-25,120.33,6438800,11.97360192103057,-92.61744966442954,-0.02083163805028887,0
839,2017-10-26,120.9,6664200,41.27358104665629,-49.99999999999948,-0.023582619932159488,0
840,2017-10-29,121.13,5119200,51.120971992566055,-26.984126984127148,-0.01496299910547294,0
841,2017-10-30,120.67,3910500,34.01154994795298,-63.49206349206301,-0.011954474740031085,0
842,2017-10-31,121.11,4647800,55.41924000503556,-37.60683760683735,-0.004602613627023966,0
843,2017-11-01,121.19,5369500,59.0429935771,-48.73417721518967,-0.009804722608056204,0
844,2017-11-02,120.62,6330600,31.595166645928835,-75.28089887640445,-0.00814077789655454,0
845,2017-11-05,121.65,6953800,69.73325590139399,-17.41573033707811,-0.0012315270935959743,0
846,2017-11-06,121.21,4165900,51.37813691467847,-38.3233532934135,-0.0009890381603890885,0
847,2017-11-07,121.63,5565200,64.6869730922248,-39.49044585987307,0.002307375360527386,1
848,2017-11-08,122.13,6072400,76.28068669428909,-17.177914110429565,0.014958863126402377,1
849,2017-11-09,121.13,7116200,38.429758560956714,-87.07482993197293,0.001902398676592032,1
850,2017-11-12,121.31,6249300,45.704086082919126,-74.82993197278878,0.0014860067695865453,1
851,2017-11-13,121.56,6189000,56.42869223456917,-41.04477611940267,0.0073754868650037775,1
852,2017-11-14,121.41,4984800,47.9114994606885,-59.74842767295602,0.002477086945751772,1
853,2017-11-15,121.4,2796500,47.19908929075319,-60.377358490565506,0.001732816238963597,1
854,2017-11-16,122.86,10614000,87.5948651123584,-16.14583333333344,0.018570717957220984,1
855,2017-11-19,121.31,8356700,39.48686534090473,-87.323943661972,-0.002794903411426297,0
856,2017-11-20,121.51,4956500,45.301272395251225,-77.93427230046949,0.0024750433132580962,1
857,2017-11-21,122.63,5211800,69.73145188630093,-16.7539267015711,0.008221655841486486,1
858,2017-11-23,122.32,1779700,58.82366924754716,-43.44827586206954,0.0015557193154833726,1
859,2017-11-26,122.83,4961200,70.29163256845149,-43.10344827586219,0.014034508379427102,1
860,2017-11-27,122.81,5603100,69.15861660844448,-46.84684684684652,0.012365015250185518,1
861,2017-11-28,122.04,6138900,35.81751928402173,-81.13207547169743,0.003948667324777944,1
862,2017-11-29,121.1,7936300,19.023546118393654,-81.81818181818208,-0.002553331686022564,0
863,2017-11-30,121.59,13080100,40.7469599015089,-46.927374301676004,0.0015650741350905495,1
864,2017-12-03,121.18,6943700,30.48315708067818,-69.83240223463663,-0.013674100602311556,0
865,2017-12-04,120.32,10041200,17.005604821309905,-77.85977859778626,-0.00816091006512254,0
866,2017-12-05,120.07,6643000,14.25700136577143,-76.3513513513518,-0.011850876471072413,0
867,2017-12-06,118.49,12900200,5.630181433340293,-83.81742738589217,-0.033760091331648034,0
868,2017-12-07,118.48,5231300,5.598023256995229,-83.76068376068336,-0.03139306736429026,0
869,2017-12-10,118.01,4522200,3.990953292845688,-85.41666666666609,-0.03924122771309935,0
870,2017-12-11,118.15,8020100,14.905885574580493,-50.657894736841975,-0.03794479276931839,0
871,2017-12-12,119.17,10086700,62.05273920884876,-9.230769230768907,-0.023516879711570016,0
872,2017-12-13,118.93,6993600,51.90313490668916,-21.538461538461025,-0.017919075144508523,0
873,2017-12-14,119.18,7532000,61.69317260905136,-21.47651006711371,-0.01982070893987986,0
874,2017-12-17,119.73,5452200,77.0852376806413,-20.31249999999927,-0.011965670902789216,0
875,2017-12-18,119.82,4018900,79.14234635877206,-16.6666666666669,-0.004155585106383031,0
876,2017-12-19,120.14,5734600,85.89541243019639,-26.50602409638546,0.0005829932539351823,1
877,2017-12-20,120.31,4823700,88.7881181913758,-15.21739130434786,0.015359945987003076,1
878,2017-12-21,120.94,5791300,94.76094366316624,-15.037593984962639,0.020762997974341557,1
879,2017-12-25,121.77,8224400,97.44780112787346,-5.347593582888143,0.03186170663503085,1
880,2017-12-26,122.23,6232700,98.21067382621898,-6.214689265536656,0.0345323741007193,1
881,2017-12-27,122.85,5732700,98.88467834830504,-4.964539007092735,0.03088025509775938,1
882,2017-12-28,123.65,7852100,99.3549546542702,-19.909502262443265,0.03968721096443284,1
883,2018-01-01,125.15,11762500,99.70490533919372,-1.1450381679389727,0.05009229736532972,1
884,2018-01-02,124.82,7904300,84.5650580944951,-20.93023255814017,0.04251231938528344,1
885,2018-01-03,125.46,7329700,89.29419275624844,-22.285714285714317,0.04707060590886325,1
886,2018-01-04,125.33,5739900,81.66999989132518,-29.714285714285484,0.04319960046612281,1
887,2018-01-07,125.31,3566700,80.09189049498862,-48.64864864864796,0.04155930512841821,1
888,2018-01-08,124.73,9153600,43.51518242123493,-60.0,0.0313378534810651,1
889,2018-01-09,125.03,14809300,58.29298096120581,-26.605504587155497,0.026771782869343896,1
890,2018-01-10,125.44,5994700,72.85282045751231,-15.384615384615385,0.026261965147672317,1
891,2018-01-11,126.96,9258600,90.7704275759448,-7.053941908713774,0.03345543345543356,1
892,2018-01-15,127.17,8083900,91.88095032325751,-0.51813471502617,0.028467448443186383,1
893,2018-01-16,126.14,10130500,48.73731873585748,-76.59574468085113,0.007910507391130528,1
894,2018-01-17,125.86,6289300,40.905161499484656,-95.7746478873238,0.008331998077231173,1
895,2018-01-18,126.42,8773800,60.12774683563682,-56.33802816901382,0.007651841224294742,1
896,2018-01-21,126.65,4893500,66.78413809680703,-10.526315789473053,0.010532195005186429,1
897,2018-01-22,127.28,6190400,80.29805304964083,-6.5420560747657595,0.01572101189051156,1
898,2018-01-23,128.83,11827600,92.12386767530349,-14.429530201341608,0.032871001362944074,1
899,2018-01-24,127.97,15219700,61.434296354399585,-48.58044164037849,0.023514356554426907,1
900,2018-01-25,128.07,7828700,63.55209210265459,-66.97674418604667,0.020966198979591733,1
901,2018-01-28,127.35,6956400,39.89282252119634,-83.39768339768361,0.003071833648393252,1
902,2018-01-29,126.8,9736100,27.964103020474028,-96.62921348314597,-0.0029094912322088495,0
903,2018-01-30,127.65,13418900,57.45528486194039,-17.763157894736626,0.011970826066275642,1
904,2018-01-31,128.07,10854600,67.35952746547804,-4.571428571429285,0.017559192753853425,1
905,2018-02-01,126.39,16789200,28.104217993496494,-80.36529680365275,-0.00023730422401524454,0
906,2018-02-04,126.71,13596300,38.36658538840314,-65.75342465753442,0.0004737465455979528,1
907,2018-02-05,125.38,17672500,20.30094583918626,-92.34449760765568,-0.01492771841609053,0
908,2018-02-06,124.79,8558500,15.45769845475451,-86.89655172413762,-0.031359155476209044,0
909,2018-02-07,124.98,7343600,24.193805084470785,-73.36448598130808,-0.023364851136985165,0
910,2018-02-08,124.77,14140700,20.65521307988421,-72.46376811594227,-0.025767158585148775,0
911,2018-02-11,125.37,6984900,51.22735373246422,-31.468531468530838,-0.015547703180211925,0
912,2018-02-12,126.08,5321300,71.03625868530185,-5.586592178771407,-0.005678233438485836,0
913,2018-02-13,128.23,16416400,89.818802046423,-10.344827586207277,0.004543674108891338,1
914,2018-02-14,128.38,7276500,90.4658350864781,-6.84039087947907,0.0024205512610291358,1
915,2018-02-15,127.96,7956900,71.4062620949409,-30.70539419087138,0.012421868818735637,1
916,2018-02-19,126.24,11148700,31.12478668677078,-92.48120300751917,-0.0037092573593244804,0
917,2018-02-20,125.66,7908800,24.21525117171297,-93.2515337423313,0.0022332110384430948,1
918,2018-02-21,126.3,5346300,44.57908007862138,-56.12244897959204,0.012100328551967188,1
919,2018-02-22,126.14,4239700,40.498278706836345,-46.96969696969705,0.009281485037605952,1
920,2018-02-25,126.45,3194300,53.00171384830664,-22.077922077922004,0.013464775186343036,1
921,2018-02-26,125.13,7082300,22.629445598194177,-73.39901477832552,-0.0019143335726250488,0
922,2018-02-27,125.0,4534900,20.863283151440555,-79.80295566502481,-0.008565989847715727,0
923,2018-02-28,124.72,12910100,16.661939368947973,-55.64202334630361,-0.027372689698198505,0
924,2018-03-01,125.39,9994300,51.62617447965572,-14.218009478672855,-0.02329023212338366,0
925,2018-03-04,125.18,5778300,43.12064029646987,-24.17061611374365,-0.021725539231009616,0
926,2018-03-05,126.53,8676800,78.02768862189843,-21.49999999999963,0.002297211660329479,1
927,2018-03-06,125.72,5158700,50.26478987417081,-61.999999999999744,0.00047747891134819476,1
928,2018-03-07,125.42,3474900,41.96876969027632,-84.15300546448051,-0.006967537608867702,0
929,2018-03-08,125.54,5066800,47.19766894864745,-49.66887417218526,-0.00475661962898366,0
930,2018-03-11,125.54,2884300,47.19766894864745,-17.391304347825685,-0.007196520363780157,0
931,2018-03-12,125.78,4798300,62.430894318041275,-17.355371900826018,0.005194597618476848,1
932,2018-03-13,125.7,3777000,54.56064846175618,-25.21739130434732,0.005600000000000049,1
933,2018-03-14,124.9,6130100,18.87291444637777,-85.82677165354274,0.001443232841565223,1
934,2018-03-15,124.6,7402200,13.796723608055366,-74.8387096774195,-0.0063003429300583225,0
935,2018-03-18,124.87,4335400,36.75964105556354,-33.99999999999892,-0.0024764339351334153,0
936,2018-03-19,124.31,3399400,20.10106488051119,-70.83333333333269,-0.01754524618667508,0
937,2018-03-20,126.48,12532000,78.01400845349337,-10.0,0.006045179764556208,1
938,2018-03-21,125.98,5298700,62.38543363490552,-27.857142857142783,0.004464997608037091,1
939,2018-03-22,127.61,12025900,80.9990543025931,-14.85148514851494,0.01648876851999348,1
